seiseki_id,kyouka_id,tokuten,hyoutei
731,3,0,
731,4,0,
731,5,0,
731,6,0,
731,7,0,
731,8,0,
731,9,0,
732,1,0,
732,2,0,
732,3,0,
732,4,0,
732,5,0,
732,6,0,
732,7,0,
732,8,0,
732,9,0,
733,10,0,
733,11,0,
733,12,0,
733,13,0,
733,14,0,
733,15,0,
733,16,0,
733,17,0,
733,18,0,
733,19,0,
733,20,0,
733,21,0,
733,22,0,
733,23,0,
733,24,0,
733,25,0,
733,26,0,
734,10,0,
734,11,0,
734,12,0,
734,13,0,
734,14,0,
734,15,0,
734,16,0,
734,17,0,
734,18,0,
734,19,0,
734,20,0,
734,21,0,
734,22,0,
734,23,0,
734,24,0,
734,25,0,
734,26,0,
735,10,0,
735,11,0,
735,12,0,
735,13,0,
735,14,0,
735,15,0,
735,16,0,
735,17,0,
735,18,0,
735,19,0,
735,20,0,
735,21,0,
735,22,0,
735,23,0,
735,24,0,
735,25,0,
735,26,0,
736,27,0,
736,28,0,
736,29,0,
736,30,0,
736,31,0,
736,32,0,
736,33,0,
736,34,0,
736,35,0,
736,36,0,
736,37,0,
736,38,0,
736,39,0,
736,40,0,
736,41,0,
737,27,0,
737,28,0,
737,29,0,
737,30,0,
737,31,0,
737,32,0,
737,33,0,
737,34,0,
737,35,0,
737,36,0,
737,37,0,
737,38,0,
737,39,0,
737,40,0,
737,41,0,
738,27,0,
738,28,0,
738,29,0,
738,30,0,
738,31,0,
738,32,0,
738,33,0,
738,34,0,
738,35,0,
738,36,0,
738,37,0,
738,38,0,
738,39,0,
738,40,0,
738,41,0,
739,1,0,
739,2,0,
739,3,0,
739,4,0,
739,5,0,
739,6,0,
739,7,0,
739,8,0,
739,9,0,
740,1,0,
740,2,0,
740,3,0,
740,4,0,
740,5,0,
740,6,0,
740,7,0,
740,8,0,
740,9,0,
741,1,0,
741,2,0,
741,3,0,
741,4,0,
741,5,0,
741,6,0,
741,7,0,
741,8,0,
741,9,0,
742,10,0,
742,11,0,
742,12,0,
742,13,0,
742,14,0,
742,15,0,
742,16,0,
742,17,0,
742,18,0,
742,19,0,
742,20,0,
742,21,0,
742,22,0,
742,23,0,
742,24,0,
742,25,0,
742,26,0,
743,10,0,
743,11,0,
743,12,0,
743,13,0,
743,14,0,
743,15,0,
743,16,0,
743,17,0,
743,18,0,
743,19,0,
743,20,0,
743,21,0,
743,22,0,
743,23,0,
743,24,0,
743,25,0,
743,26,0,
744,10,0,
744,11,0,
744,12,0,
744,13,0,
744,14,0,
744,15,0,
744,16,0,
744,17,0,
744,18,0,
744,19,0,
744,20,0,
744,21,0,
744,22,0,
744,23,0,
744,24,0,
744,25,0,
744,26,0,
745,27,0,
745,28,0,
745,29,0,
745,30,0,
745,31,0,
745,32,0,
745,33,0,
745,34,0,
745,35,0,
745,36,0,
745,37,0,
745,38,0,
745,39,0,
745,40,0,
745,41,0,
746,27,0,
746,28,0,
746,29,0,
746,30,0,
746,31,0,
746,32,0,
746,33,0,
746,34,0,
746,35,0,
746,36,0,
746,37,0,
746,38,0,
746,39,0,
746,40,0,
746,41,0,
747,27,0,
747,28,0,
747,29,0,
747,30,0,
747,31,0,
747,32,0,
747,33,0,
747,34,0,
747,35,0,
747,36,0,
747,37,0,
747,38,0,
747,39,0,
747,40,0,
747,41,0,
748,1,0,
748,2,0,
748,3,0,
748,4,0,
748,5,0,
748,6,0,
748,7,0,
748,8,0,
748,9,0,
749,1,0,
749,2,0,
749,3,0,
749,4,0,
749,5,0,
749,6,0,
749,7,0,
749,8,0,
749,9,0,
750,1,0,
750,2,0,
750,3,0,
750,4,0,
750,5,0,
750,6,0,
750,7,0,
750,8,0,
750,9,0,
751,10,0,
751,11,0,
751,12,0,
751,13,0,
751,14,0,
751,15,0,
751,16,0,
751,17,0,
751,18,0,
751,19,0,
751,20,0,
751,21,0,
751,22,0,
751,23,0,
751,24,0,
751,25,0,
751,26,0,
752,10,0,
752,11,0,
752,12,0,
752,13,0,
752,14,0,
752,15,0,
752,16,0,
752,17,0,
752,18,0,
752,19,0,
752,20,0,
752,21,0,
752,22,0,
752,23,0,
752,24,0,
752,25,0,
752,26,0,
753,10,0,
753,11,0,
753,12,0,
753,13,0,
753,14,0,
753,15,0,
753,16,0,
753,17,0,
753,18,0,
753,19,0,
753,20,0,
753,21,0,
753,22,0,
753,23,0,
753,24,0,
753,25,0,
753,26,0,
754,27,0,
754,28,0,
754,29,0,
754,30,0,
754,31,0,
754,32,0,
754,33,0,
754,34,0,
754,35,0,
754,36,0,
754,37,0,
754,38,0,
754,39,0,
754,40,0,
754,41,0,
755,27,0,
755,28,0,
755,29,0,
755,30,0,
755,31,0,
755,32,0,
755,33,0,
755,34,0,
755,35,0,
755,36,0,
755,37,0,
755,38,0,
755,39,0,
755,40,0,
755,41,0,
756,27,0,
756,28,0,
756,29,0,
756,30,0,
756,31,0,
756,32,0,
756,33,0,
756,34,0,
756,35,0,
756,36,0,
756,37,0,
756,38,0,
756,39,0,
756,40,0,
756,41,0,
757,1,0,
757,2,0,
757,3,0,
757,4,0,
757,5,0,
757,6,0,
757,7,0,
757,8,0,
757,9,0,
758,1,0,
758,2,0,
758,3,0,
758,4,0,
758,5,0,
758,6,0,
758,7,0,
758,8,0,
758,9,0,
759,1,0,
759,2,0,
759,3,0,
759,4,0,
759,5,0,
759,6,0,
759,7,0,
759,8,0,
759,9,0,
760,10,0,
760,11,0,
760,12,0,
760,13,0,
760,14,0,
760,15,0,
760,16,0,
760,17,0,
760,18,0,
760,19,0,
760,20,0,
760,21,0,
760,22,0,
760,23,0,
760,24,0,
760,25,0,
760,26,0,
761,10,0,
761,11,0,
761,12,0,
761,13,0,
761,14,0,
761,15,0,
761,16,0,
761,17,0,
761,18,0,
761,19,0,
761,20,0,
761,21,0,
761,22,0,
761,23,0,
761,24,0,
761,25,0,
761,26,0,
762,10,0,
762,11,0,
762,12,0,
762,13,0,
762,14,0,
762,15,0,
762,16,0,
762,17,0,
762,18,0,
762,19,0,
762,20,0,
762,21,0,
762,22,0,
762,23,0,
762,24,0,
762,25,0,
762,26,0,
763,27,0,
763,28,0,
763,29,0,
763,30,0,
763,31,0,
763,32,0,
763,33,0,
763,34,0,
763,35,0,
763,36,0,
763,37,0,
763,38,0,
763,39,0,
763,40,0,
763,41,0,
764,27,0,
764,28,0,
764,29,0,
764,30,0,
764,31,0,
764,32,0,
764,33,0,
764,34,0,
764,35,0,
764,36,0,
764,37,0,
764,38,0,
764,39,0,
764,40,0,
764,41,0,
765,27,0,
765,28,0,
765,29,0,
765,30,0,
765,31,0,
765,32,0,
765,33,0,
765,34,0,
765,35,0,
765,36,0,
765,37,0,
765,38,0,
765,39,0,
765,40,0,
765,41,0,
766,1,0,
766,2,0,
766,3,0,
766,4,0,
766,5,0,
766,6,0,
766,7,0,
766,8,0,
766,9,0,
767,1,0,
767,2,0,
767,3,0,
767,4,0,
767,5,0,
767,6,0,
767,7,0,
767,8,0,
767,9,0,
768,1,0,
768,2,0,
768,3,0,
768,4,0,
768,5,0,
768,6,0,
768,7,0,
768,8,0,
768,9,0,
769,10,0,
769,11,0,
769,12,0,
769,13,0,
769,14,0,
769,15,0,
769,16,0,
769,17,0,
769,18,0,
769,19,0,
769,20,0,
769,21,0,
769,22,0,
769,23,0,
769,24,0,
769,25,0,
769,26,0,
770,10,0,
770,11,0,
770,12,0,
770,13,0,
770,14,0,
770,15,0,
770,16,0,
770,17,0,
770,18,0,
770,19,0,
770,20,0,
770,21,0,
770,22,0,
770,23,0,
770,24,0,
770,25,0,
770,26,0,
771,10,0,
771,11,0,
771,12,0,
771,13,0,
771,14,0,
771,15,0,
771,16,0,
771,17,0,
771,18,0,
771,19,0,
771,20,0,
771,21,0,
771,22,0,
771,23,0,
771,24,0,
771,25,0,
771,26,0,
772,27,0,
772,28,0,
772,29,0,
772,30,0,
772,31,0,
772,32,0,
772,33,0,
772,34,0,
772,35,0,
772,36,0,
772,37,0,
772,38,0,
772,39,0,
772,40,0,
772,41,0,
773,27,0,
773,28,0,
773,29,0,
773,30,0,
773,31,0,
773,32,0,
773,33,0,
773,34,0,
773,35,0,
773,36,0,
773,37,0,
773,38,0,
773,39,0,
773,40,0,
773,41,0,
774,27,0,
774,28,0,
774,29,0,
774,30,0,
774,31,0,
774,32,0,
774,33,0,
774,34,0,
774,35,0,
774,36,0,
774,37,0,
774,38,0,
774,39,0,
774,40,0,
774,41,0,
775,1,0,
775,2,0,
775,3,0,
775,4,0,
775,5,0,
775,6,0,
775,7,0,
775,8,0,
775,9,0,
776,1,0,
776,2,0,
776,3,0,
776,4,0,
776,5,0,
776,6,0,
776,7,0,
776,8,0,
776,9,0,
777,1,0,
777,2,0,
777,3,0,
777,4,0,
777,5,0,
777,6,0,
777,7,0,
777,8,0,
777,9,0,
778,10,0,
778,11,0,
778,12,0,
778,13,0,
778,14,0,
778,15,0,
778,16,0,
778,17,0,
778,18,0,
778,19,0,
778,20,0,
778,21,0,
778,22,0,
778,23,0,
778,24,0,
778,25,0,
778,26,0,
779,10,0,
779,11,0,
779,12,0,
779,13,0,
779,14,0,
779,15,0,
779,16,0,
779,17,0,
779,18,0,
779,19,0,
779,20,0,
779,21,0,
779,22,0,
779,23,0,
779,24,0,
779,25,0,
779,26,0,
780,10,0,
780,11,0,
780,12,0,
780,13,0,
780,14,0,
780,15,0,
780,16,0,
780,17,0,
780,18,0,
780,19,0,
780,20,0,
780,21,0,
780,22,0,
780,23,0,
780,24,0,
780,25,0,
780,26,0,
781,27,0,
781,28,0,
781,29,0,
781,30,0,
781,31,0,
781,32,0,
781,33,0,
781,34,0,
781,35,0,
781,36,0,
781,37,0,
781,38,0,
781,39,0,
781,40,0,
781,41,0,
782,27,0,
782,28,0,
782,29,0,
782,30,0,
782,31,0,
782,32,0,
782,33,0,
782,34,0,
782,35,0,
782,36,0,
782,37,0,
782,38,0,
782,39,0,
782,40,0,
782,41,0,
783,27,0,
783,28,0,
783,29,0,
783,30,0,
783,31,0,
783,32,0,
783,33,0,
783,34,0,
783,35,0,
783,36,0,
783,37,0,
783,38,0,
783,39,0,
783,40,0,
783,41,0,
784,1,0,
784,2,0,
784,3,0,
784,4,0,
784,5,0,
784,6,0,
784,7,0,
784,8,0,
784,9,0,
785,1,0,
785,2,0,
785,3,0,
785,4,0,
785,5,0,
785,6,0,
785,7,0,
785,8,0,
785,9,0,
786,1,0,
786,2,0,
786,3,0,
786,4,0,
786,5,0,
786,6,0,
786,7,0,
786,8,0,
786,9,0,
787,10,0,
787,11,0,
787,12,0,
787,13,0,
787,14,0,
787,15,0,
787,16,0,
787,17,0,
787,18,0,
787,19,0,
787,20,0,
787,21,0,
787,22,0,
787,23,0,
787,24,0,
787,25,0,
787,26,0,
788,10,0,
788,11,0,
788,12,0,
788,13,0,
788,14,0,
788,15,0,
788,16,0,
788,17,0,
788,18,0,
788,19,0,
788,20,0,
788,21,0,
788,22,0,
788,23,0,
788,24,0,
788,25,0,
788,26,0,
789,10,0,
789,11,0,
789,12,0,
789,13,0,
789,14,0,
789,15,0,
789,16,0,
789,17,0,
789,18,0,
789,19,0,
789,20,0,
789,21,0,
789,22,0,
789,23,0,
789,24,0,
789,25,0,
789,26,0,
790,27,0,
790,28,0,
790,29,0,
790,30,0,
790,31,0,
790,32,0,
790,33,0,
790,34,0,
790,35,0,
790,36,0,
790,37,0,
790,38,0,
790,39,0,
790,40,0,
790,41,0,
791,27,0,
791,28,0,
791,29,0,
791,30,0,
791,31,0,
791,32,0,
791,33,0,
791,34,0,
791,35,0,
791,36,0,
791,37,0,
791,38,0,
791,39,0,
791,40,0,
791,41,0,
792,27,0,
792,28,0,
792,29,0,
792,30,0,
792,31,0,
792,32,0,
792,33,0,
792,34,0,
792,35,0,
792,36,0,
792,37,0,
792,38,0,
792,39,0,
792,40,0,
792,41,0,
793,1,0,
793,2,0,
793,3,0,
793,4,0,
793,5,0,
793,6,0,
793,7,0,
793,8,0,
793,9,0,
794,1,0,
794,2,0,
794,3,0,
794,4,0,
794,5,0,
794,6,0,
794,7,0,
794,8,0,
794,9,0,
795,1,0,
795,2,0,
795,3,0,
795,4,0,
795,5,0,
795,6,0,
795,7,0,
795,8,0,
795,9,0,
796,10,0,
796,11,0,
796,12,0,
796,13,0,
796,14,0,
796,15,0,
796,16,0,
796,17,0,
796,18,0,
796,19,0,
796,20,0,
796,21,0,
796,22,0,
796,23,0,
796,24,0,
796,25,0,
796,26,0,
797,10,0,
797,11,0,
797,12,0,
797,13,0,
797,14,0,
797,15,0,
797,16,0,
797,17,0,
797,18,0,
797,19,0,
797,20,0,
797,21,0,
797,22,0,
797,23,0,
797,24,0,
797,25,0,
797,26,0,
798,10,0,
798,11,0,
798,12,0,
798,13,0,
798,14,0,
798,15,0,
798,16,0,
798,17,0,
798,18,0,
798,19,0,
798,20,0,
798,21,0,
798,22,0,
798,23,0,
798,24,0,
798,25,0,
798,26,0,
799,27,0,
799,28,0,
799,29,0,
799,30,0,
799,31,0,
799,32,0,
799,33,0,
799,34,0,
799,35,0,
799,36,0,
799,37,0,
799,38,0,
799,39,0,
799,40,0,
799,41,0,
800,27,0,
800,28,0,
800,29,0,
800,30,0,
800,31,0,
800,32,0,
800,33,0,
800,34,0,
800,35,0,
800,36,0,
800,37,0,
800,38,0,
800,39,0,
800,40,0,
800,41,0,
801,27,0,
801,28,0,
801,29,0,
801,30,0,
801,31,0,
801,32,0,
801,33,0,
801,34,0,
801,35,0,
801,36,0,
801,37,0,
801,38,0,
801,39,0,
801,40,0,
801,41,0,
802,1,0,
802,2,0,
802,3,0,
802,4,0,
802,5,0,
802,6,0,
802,7,0,
802,8,0,
802,9,0,
803,1,0,
803,2,0,
803,3,0,
803,4,0,
803,5,0,
803,6,0,
803,7,0,
803,8,0,
803,9,0,
804,1,0,
804,2,0,
804,3,0,
804,4,0,
804,5,0,
804,6,0,
804,7,0,
804,8,0,
804,9,0,
805,10,0,
805,11,0,
805,12,0,
805,13,0,
805,14,0,
805,15,0,
805,16,0,
805,17,0,
805,18,0,
805,19,0,
805,20,0,
805,21,0,
805,22,0,
805,23,0,
805,24,0,
805,25,0,
805,26,0,
806,10,0,
806,11,0,
806,12,0,
806,13,0,
806,14,0,
806,15,0,
806,16,0,
806,17,0,
806,18,0,
806,19,0,
806,20,0,
806,21,0,
806,22,0,
806,23,0,
806,24,0,
806,25,0,
806,26,0,
807,10,0,
807,11,0,
807,12,0,
807,13,0,
807,14,0,
807,15,0,
807,16,0,
807,17,0,
807,18,0,
807,19,0,
807,20,0,
807,21,0,
807,22,0,
807,23,0,
807,24,0,
807,25,0,
807,26,0,
808,27,0,
808,28,0,
808,29,0,
808,30,0,
808,31,0,
808,32,0,
808,33,0,
808,34,0,
808,35,0,
808,36,0,
808,37,0,
808,38,0,
808,39,0,
808,40,0,
808,41,0,
809,27,0,
809,28,0,
809,29,0,
809,30,0,
809,31,0,
809,32,0,
809,33,0,
809,34,0,
809,35,0,
809,36,0,
809,37,0,
809,38,0,
809,39,0,
809,40,0,
809,41,0,
810,27,0,
810,28,0,
810,29,0,
810,30,0,
810,31,0,
810,32,0,
810,33,0,
810,34,0,
810,35,0,
810,36,0,
810,37,0,
810,38,0,
810,39,0,
810,40,0,
810,41,0,
811,1,0,
811,2,0,
811,3,0,
811,4,0,
811,5,0,
811,6,0,
811,7,0,
811,8,0,
811,9,0,
812,1,0,
812,2,0,
812,3,0,
812,4,0,
812,5,0,
812,6,0,
812,7,0,
812,8,0,
812,9,0,
813,1,0,
813,2,0,
813,3,0,
813,4,0,
813,5,0,
813,6,0,
813,7,0,
813,8,0,
813,9,0,
814,10,0,
814,11,0,
814,12,0,
814,13,0,
814,14,0,
814,15,0,
814,16,0,
814,17,0,
814,18,0,
814,19,0,
814,20,0,
814,21,0,
814,22,0,
814,23,0,
814,24,0,
814,25,0,
814,26,0,
815,10,0,
815,11,0,
815,12,0,
815,13,0,
815,14,0,
815,15,0,
815,16,0,
815,17,0,
815,18,0,
815,19,0,
815,20,0,
815,21,0,
815,22,0,
815,23,0,
815,24,0,
815,25,0,
815,26,0,
816,10,0,
816,11,0,
816,12,0,
816,13,0,
816,14,0,
816,15,0,
816,16,0,
816,17,0,
816,18,0,
816,19,0,
816,20,0,
816,21,0,
816,22,0,
816,23,0,
816,24,0,
816,25,0,
816,26,0,
817,27,0,
817,28,0,
817,29,0,
817,30,0,
817,31,0,
817,32,0,
817,33,0,
817,34,0,
817,35,0,
817,36,0,
817,37,0,
817,38,0,
817,39,0,
817,40,0,
817,41,0,
818,27,0,
818,28,0,
818,29,0,
818,30,0,
818,31,0,
818,32,0,
818,33,0,
818,34,0,
818,35,0,
818,36,0,
818,37,0,
818,38,0,
818,39,0,
818,40,0,
818,41,0,
819,27,0,
819,28,0,
819,29,0,
819,30,0,
819,31,0,
819,32,0,
819,33,0,
819,34,0,
819,35,0,
819,36,0,
819,37,0,
819,38,0,
819,39,0,
819,40,0,
819,41,0,
820,1,0,
820,2,0,
820,3,0,
820,4,0,
820,5,0,
820,6,0,
820,7,0,
820,8,0,
820,9,0,
821,1,0,
821,2,0,
821,3,0,
821,4,0,
821,5,0,
821,6,0,
821,7,0,
821,8,0,
821,9,0,
822,1,0,
822,2,0,
822,3,0,
822,4,0,
822,5,0,
822,6,0,
822,7,0,
822,8,0,
822,9,0,
823,10,0,
823,11,0,
823,12,0,
823,13,0,
823,14,0,
823,15,0,
823,16,0,
823,17,0,
823,18,0,
823,19,0,
823,20,0,
823,21,0,
823,22,0,
823,23,0,
823,24,0,
823,25,0,
823,26,0,
824,10,0,
824,11,0,
824,12,0,
824,13,0,
824,14,0,
824,15,0,
824,16,0,
824,17,0,
824,18,0,
824,19,0,
824,20,0,
824,21,0,
824,22,0,
824,23,0,
824,24,0,
824,25,0,
824,26,0,
825,10,0,
825,11,0,
825,12,0,
825,13,0,
825,14,0,
825,15,0,
825,16,0,
825,17,0,
825,18,0,
825,19,0,
825,20,0,
825,21,0,
825,22,0,
825,23,0,
825,24,0,
825,25,0,
825,26,0,
826,27,0,
826,28,0,
826,29,0,
826,30,0,
826,31,0,
826,32,0,
826,33,0,
826,34,0,
826,35,0,
826,36,0,
826,37,0,
826,38,0,
826,39,0,
826,40,0,
826,41,0,
827,27,0,
827,28,0,
827,29,0,
827,30,0,
827,31,0,
827,32,0,
827,33,0,
827,34,0,
827,35,0,
827,36,0,
827,37,0,
827,38,0,
827,39,0,
827,40,0,
827,41,0,
828,27,0,
828,28,0,
828,29,0,
828,30,0,
828,31,0,
828,32,0,
828,33,0,
828,34,0,
828,35,0,
828,36,0,
828,37,0,
828,38,0,
828,39,0,
828,40,0,
828,41,0,
829,1,0,
829,2,0,
829,3,0,
829,4,0,
829,5,0,
829,6,0,
829,7,0,
829,8,0,
829,9,0,
830,1,0,
830,2,0,
830,3,0,
830,4,0,
830,5,0,
830,6,0,
830,7,0,
830,8,0,
830,9,0,
831,1,0,
831,2,0,
831,3,0,
831,4,0,
831,5,0,
831,6,0,
831,7,0,
831,8,0,
831,9,0,
832,10,0,
832,11,0,
832,12,0,
832,13,0,
832,14,0,
832,15,0,
832,16,0,
832,17,0,
832,18,0,
832,19,0,
832,20,0,
832,21,0,
832,22,0,
832,23,0,
832,24,0,
832,25,0,
832,26,0,
833,10,0,
833,11,0,
833,12,0,
833,13,0,
833,14,0,
833,15,0,
833,16,0,
833,17,0,
833,18,0,
833,19,0,
833,20,0,
833,21,0,
833,22,0,
833,23,0,
833,24,0,
833,25,0,
833,26,0,
834,10,0,
834,11,0,
834,12,0,
834,13,0,
834,14,0,
834,15,0,
834,16,0,
834,17,0,
834,18,0,
834,19,0,
834,20,0,
834,21,0,
834,22,0,
834,23,0,
834,24,0,
834,25,0,
834,26,0,
835,27,0,
835,28,0,
835,29,0,
835,30,0,
835,31,0,
835,32,0,
835,33,0,
835,34,0,
835,35,0,
835,36,0,
835,37,0,
835,38,0,
835,39,0,
835,40,0,
835,41,0,
836,27,0,
836,28,0,
836,29,0,
836,30,0,
836,31,0,
836,32,0,
836,33,0,
836,34,0,
836,35,0,
836,36,0,
836,37,0,
836,38,0,
836,39,0,
836,40,0,
836,41,0,
837,27,0,
837,28,0,
837,29,0,
837,30,0,
837,31,0,
837,32,0,
837,33,0,
837,34,0,
837,35,0,
837,36,0,
837,37,0,
837,38,0,
837,39,0,
837,40,0,
837,41,0,
838,1,0,
838,2,0,
838,3,0,
838,4,0,
838,5,0,
838,6,0,
838,7,0,
838,8,0,
838,9,0,
839,1,0,
839,2,0,
839,3,0,
839,4,0,
839,5,0,
839,6,0,
839,7,0,
839,8,0,
839,9,0,
840,1,0,
840,2,0,
840,3,0,
840,4,0,
840,5,0,
840,6,0,
840,7,0,
840,8,0,
840,9,0,
841,10,0,
841,11,0,
841,12,0,
841,13,0,
841,14,0,
841,15,0,
841,16,0,
841,17,0,
841,18,0,
841,19,0,
841,20,0,
841,21,0,
841,22,0,
841,23,0,
841,24,0,
841,25,0,
841,26,0,
842,10,0,
842,11,0,
842,12,0,
842,13,0,
842,14,0,
842,15,0,
842,16,0,
842,17,0,
842,18,0,
842,19,0,
842,20,0,
842,21,0,
842,22,0,
842,23,0,
842,24,0,
842,25,0,
842,26,0,
843,10,0,
843,11,0,
843,12,0,
843,13,0,
843,14,0,
843,15,0,
843,16,0,
843,17,0,
843,18,0,
843,19,0,
843,20,0,
843,21,0,
843,22,0,
843,23,0,
843,24,0,
843,25,0,
843,26,0,
844,27,0,
844,28,0,
844,29,0,
844,30,0,
844,31,0,
844,32,0,
844,33,0,
844,34,0,
844,35,0,
844,36,0,
844,37,0,
844,38,0,
844,39,0,
844,40,0,
844,41,0,
845,27,0,
845,28,0,
845,29,0,
845,30,0,
845,31,0,
845,32,0,
845,33,0,
845,34,0,
845,35,0,
845,36,0,
845,37,0,
845,38,0,
845,39,0,
845,40,0,
845,41,0,
846,27,0,
846,28,0,
846,29,0,
846,30,0,
846,31,0,
846,32,0,
846,33,0,
846,34,0,
846,35,0,
846,36,0,
846,37,0,
846,38,0,
846,39,0,
846,40,0,
846,41,0,
847,1,0,
847,2,0,
847,3,0,
847,4,0,
847,5,0,
847,6,0,
847,7,0,
847,8,0,
847,9,0,
848,1,0,
848,2,0,
848,3,0,
848,4,0,
848,5,0,
848,6,0,
848,7,0,
848,8,0,
848,9,0,
849,1,0,
849,2,0,
849,3,0,
849,4,0,
849,5,0,
849,6,0,
849,7,0,
849,8,0,
849,9,0,
850,10,0,
850,11,0,
850,12,0,
850,13,0,
850,14,0,
850,15,0,
850,16,0,
850,17,0,
850,18,0,
850,19,0,
850,20,0,
850,21,0,
850,22,0,
850,23,0,
850,24,0,
850,25,0,
850,26,0,
851,10,0,
851,11,0,
851,12,0,
851,13,0,
851,14,0,
851,15,0,
851,16,0,
851,17,0,
851,18,0,
851,19,0,
851,20,0,
851,21,0,
851,22,0,
851,23,0,
851,24,0,
851,25,0,
851,26,0,
852,10,0,
852,11,0,
852,12,0,
852,13,0,
852,14,0,
852,15,0,
852,16,0,
852,17,0,
852,18,0,
852,19,0,
852,20,0,
852,21,0,
852,22,0,
852,23,0,
852,24,0,
852,25,0,
852,26,0,
853,27,0,
853,28,0,
853,29,0,
853,30,0,
853,31,0,
853,32,0,
853,33,0,
853,34,0,
853,35,0,
853,36,0,
853,37,0,
853,38,0,
853,39,0,
853,40,0,
853,41,0,
854,27,0,
854,28,0,
854,29,0,
854,30,0,
854,31,0,
854,32,0,
854,33,0,
854,34,0,
854,35,0,
854,36,0,
854,37,0,
854,38,0,
854,39,0,
854,40,0,
854,41,0,
855,27,0,
855,28,0,
855,29,0,
855,30,0,
855,31,0,
855,32,0,
855,33,0,
855,34,0,
855,35,0,
855,36,0,
855,37,0,
855,38,0,
855,39,0,
855,40,0,
855,41,0,
856,1,0,
856,2,0,
856,3,0,
856,4,0,
856,5,0,
856,6,0,
856,7,0,
856,8,0,
856,9,0,
857,1,0,
857,2,0,
857,3,0,
857,4,0,
857,5,0,
857,6,0,
857,7,0,
857,8,0,
857,9,0,
858,1,0,
858,2,0,
858,3,0,
858,4,0,
858,5,0,
858,6,0,
858,7,0,
858,8,0,
858,9,0,
859,10,0,
859,11,0,
859,12,0,
859,13,0,
859,14,0,
859,15,0,
859,16,0,
859,17,0,
859,18,0,
859,19,0,
859,20,0,
859,21,0,
859,22,0,
859,23,0,
859,24,0,
859,25,0,
859,26,0,
860,10,0,
860,11,0,
860,12,0,
860,13,0,
860,14,0,
860,15,0,
860,16,0,
860,17,0,
860,18,0,
860,19,0,
860,20,0,
860,21,0,
860,22,0,
860,23,0,
860,24,0,
860,25,0,
860,26,0,
861,10,0,
861,11,0,
861,12,0,
861,13,0,
861,14,0,
861,15,0,
861,16,0,
861,17,0,
861,18,0,
861,19,0,
861,20,0,
861,21,0,
861,22,0,
861,23,0,
861,24,0,
861,25,0,
861,26,0,
862,27,0,
862,28,0,
862,29,0,
862,30,0,
862,31,0,
862,32,0,
862,33,0,
862,34,0,
862,35,0,
862,36,0,
862,37,0,
862,38,0,
862,39,0,
862,40,0,
862,41,0,
863,27,0,
863,28,0,
863,29,0,
863,30,0,
863,31,0,
863,32,0,
863,33,0,
863,34,0,
863,35,0,
863,36,0,
863,37,0,
863,38,0,
863,39,0,
863,40,0,
863,41,0,
864,27,0,
864,28,0,
864,29,0,
864,30,0,
864,31,0,
864,32,0,
864,33,0,
864,34,0,
864,35,0,
864,36,0,
864,37,0,
864,38,0,
864,39,0,
864,40,0,
864,41,0,
865,1,0,
865,2,0,
865,3,0,
865,4,0,
865,5,0,
865,6,0,
865,7,0,
865,8,0,
865,9,0,
866,1,0,
866,2,0,
866,3,0,
866,4,0,
866,5,0,
866,6,0,
866,7,0,
866,8,0,
866,9,0,
867,1,0,
867,2,0,
867,3,0,
867,4,0,
867,5,0,
867,6,0,
867,7,0,
867,8,0,
867,9,0,
868,10,0,
868,11,0,
868,12,0,
868,13,0,
868,14,0,
868,15,0,
868,16,0,
868,17,0,
868,18,0,
868,19,0,
868,20,0,
868,21,0,
868,22,0,
868,23,0,
868,24,0,
868,25,0,
868,26,0,
869,10,0,
869,11,0,
869,12,0,
869,13,0,
869,14,0,
869,15,0,
869,16,0,
869,17,0,
869,18,0,
869,19,0,
869,20,0,
869,21,0,
869,22,0,
869,23,0,
869,24,0,
869,25,0,
869,26,0,
870,10,0,
870,11,0,
870,12,0,
870,13,0,
870,14,0,
870,15,0,
870,16,0,
870,17,0,
870,18,0,
870,19,0,
870,20,0,
870,21,0,
870,22,0,
870,23,0,
870,24,0,
870,25,0,
870,26,0,
871,27,0,
871,28,0,
871,29,0,
871,30,0,
871,31,0,
871,32,0,
871,33,0,
871,34,0,
871,35,0,
871,36,0,
871,37,0,
871,38,0,
871,39,0,
871,40,0,
871,41,0,
872,27,0,
872,28,0,
872,29,0,
872,30,0,
872,31,0,
872,32,0,
872,33,0,
872,34,0,
872,35,0,
872,36,0,
872,37,0,
872,38,0,
872,39,0,
872,40,0,
872,41,0,
873,27,0,
873,28,0,
873,29,0,
873,30,0,
873,31,0,
873,32,0,
873,33,0,
873,34,0,
873,35,0,
873,36,0,
873,37,0,
873,38,0,
873,39,0,
873,40,0,
873,41,0,
874,1,0,
874,2,0,
874,3,0,
874,4,0,
874,5,0,
874,6,0,
874,7,0,
874,8,0,
874,9,0,
875,1,0,
875,2,0,
875,3,0,
875,4,0,
875,5,0,
875,6,0,
875,7,0,
875,8,0,
875,9,0,
876,1,0,
876,2,0,
876,3,0,
876,4,0,
876,5,0,
876,6,0,
876,7,0,
876,8,0,
876,9,0,
877,10,0,
877,11,0,
877,12,0,
877,13,0,
877,14,0,
877,15,0,
877,16,0,
877,17,0,
877,18,0,
877,19,0,
877,20,0,
877,21,0,
